index,time,duration / s,Lat,Lon,temperature / C,pressure / hPa,humidity / %,CO2 / ppm,SO2 / ppm,CO2 / ppm_smooth_9_3,SO2 / ppm_smooth_9_3,CO2 / ppm_smooth_9_3_rt_corrected_40,SO2 / ppm_smooth_9_3_rt_corrected_8,CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11,CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3,SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26,CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3_with_complete_rt_error,SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26_with_complete_rt_error,CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3,SO2 / ppm_smooth_9_3_rt_corrected_8_smooth_9_3,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_SO2 / ppm_smooth_9_3_rt_corrected_8,ratio_error_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3_with_complete_rt_error_SO2 / ppm_smooth_9_3_rt_corrected_8_SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26_with_complete_rt_error_420,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_SO2 / ppm_smooth_9_3_rt_corrected_8_smooth_9_3,ratio_error_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3_with_complete_rt_error_SO2 / ppm_smooth_9_3_rt_corrected_8_smooth_9_3_SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26_with_complete_rt_error_420,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_SO2 / ppm_smooth_9_3,ratio_error_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3_with_complete_rt_error_SO2 / ppm_smooth_9_3_SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26_420,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_SO2 / ppm_smooth_9_3,ratio_error_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_CO2 / ppm_smooth_9_3_staticerror_0.00364_6.3_with_complete_rt_error_SO2 / ppm_smooth_9_3_SO2 / ppm_smooth_9_3_staticerror_0.0323_0.26_420,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_SO2 / ppm_smooth_9_3_rt_corrected_8_smooth_9_3_corrected,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_SO2 / ppm_smooth_9_3_rt_corrected_8_corrected,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_SO2 / ppm_smooth_9_3_corrected,ratio_CO2 / ppm_smooth_9_3_rt_corrected_40_shifted_11_smooth_9_3_SO2 / ppm_smooth_9_3_ratioscorrected
301,18:27:49,616,38.40620833,14.96157167,13.54,988.59,45.78,855.1408551,12.72639225,855.252283812553,13.00839596161037,876.87770221948,5.399061526337649,682.1498884978367,22.01311831307769,1.200171189560015,23.635024693597224,4.053671602787285,698.7665367896402,5.699847803171401,48.55471404039753,94.96285444808414,48.907715857699614,87.28603338733677,20.1523607731098,5.168019868363431,21.429739501497338,5.278511682832126,,,20.1523607731098,21.429739501497338
302,18:27:51,618,38.40622167,14.96167333,13.5,988.57,45.22,857.0475237,10.95238095,856.3335547328993,11.10606235279219,871.5208715380945,3.631790052930736,657.08256193939,22.01705413922776,1.1387258139951877,23.1561028996174,3.941577926443233,633.0614713837189,4.478963945945209,65.27980926322327,196.46148471746807,47.56936513780217,124.49035235505848,21.347130459769545,6.414542924379939,19.18424952207772,6.205239196367934,,,21.347130459769545,19.18424952207772
303,18:27:53,620,38.40624833,14.961805,13.34,988.47,44.8,857.0475237,9.146892655,857.0929205731591,9.237494277826826,857.258000391339,3.5455977970822445,536.84688601948,22.019818230886298,1.0783710651738063,22.0321992172498,3.2128322454530247,593.7776885461205,3.550620736719016,32.95548246212137,137.3423634325429,48.942903630620215,151.44961853886136,12.649197120473774,7.191416128173392,18.81221068393481,7.873771936058436,,,12.649197120473774,18.81221068393481
304,18:27:55,622,38.40625167,14.96188333,13.38,988.59,44.59,857.0475237,7.658595642,857.1011745640681,7.814520157640681,826.0662232480513,2.8376396290173123,526.6408441229461,22.019848275413207,1.032409001091794,24.347469624114463,2.898739199325557,569.2626816072159,2.9474731929136926,37.58082704810416,189.78134009605995,50.64089538322956,190.1220269146837,13.646499333510263,9.43292386713012,19.1006841874064,10.115858417263224,,,13.646499333510263,19.1006841874064
305,18:27:57,624,38.40625167,14.96186667,13.14,987.88,45.03,853.2341866,6.468119451,855.5494269982672,6.570300025484839,816.920816885712,4.552522807181811,616.8444264731593,22.014199914273693,0.9922206908231604,24.91134567271533,1.748887147686796,574.8542146882835,2.660821393978948,43.23853713871093,52.33832547954968,58.1978989791258,142.30820663049877,29.959731779316066,14.676166881234703,23.568819397536785,13.746061545789551,,,29.959731779316066,23.568819397536785
306,18:28:01,628,38.40626333,14.96186667,13.29,987.23,44.76,853.2341866,5.666666667,851.6865659870117,5.561411416333325,682.1498884978367,1.0580729463939385,616.8444264731593,22.00013910019272,0.9596335887475664,34.71538991188084,2.6483855149748363,574.9684840016365,2.125269717267905,186.04050613337463,1459.6051229472046,72.91709035446708,337.52528340179936,35.39468881856975,20.13088233578944,27.864955925848093,18.899945692268616,,,35.39468881856975,27.864955925848093
307,18:28:03,630,38.40627,14.96186667,13.16,986.24,44.63,846.5608466,4.874899112,843.209732112553,4.435576798848478,657.08256193939,1.065843491748918,562.7850071926384,21.96928342488969,0.923269130602806,35.92882118787691,2.186919120765141,583.8963744925434,1.328811299776088,133.96432806316227,1083.9231332150607,123.34059359681906,723.6777382203077,32.190854463326374,27.6244026835538,36.95040846437211,28.57303695657228,,,32.190854463326374,36.95040846437211
308,18:28:05,632,38.40627,14.96186667,12.9,986.35,44.83,835.1208351,3.351089588,833.9033736038948,3.593143472073588,625.985705205627,1.2581644885411245,563.2554837974004,21.93540827991817,0.896058534147977,37.529233409788255,1.771675652972651,564.5430864198271,0.7444112185251384,113.86069556255636,631.1032652358382,194.17102110067933,1805.6137038962363,39.869124322700166,40.463682416078704,40.22747422785539,40.55002586785931,,,,
309,18:28:07,634,38.40627,14.96186667,12.36,986.17,45.49,820.8208208,3.013720743,823.5074901839814,3.009398726190472,536.84688601948,-0.0360540724415603,523.6157618212137,21.89756726426969,0.8772035788559522,43.39711257660729,2.019248378342964,518.5243267488356,0.368362453084949,-2873.898974634932,813381.4721110098,267.4657146072232,7717.1826402560355,34.43071897367967,52.72728567640184,32.73887434436289,52.253109239785566,,,,
310,18:28:09,636,38.40626333,14.96186667,12.14,986.34,46.01,803.6608037,1.514124294,809.1744599757563,2.248035526532464,526.6408441229461,0.3563409956580092,515.7043254012987,21.84539503431175,0.8526115475069986,43.03541622327252,1.5619969965849192,503.52651194547207,0.8996175998981248,268.57511924659065,6344.948131561778,92.84668503031826,972.9985047335564,42.5724256897844,89.08645281483038,37.15533449522905,87.08103041442821,,,,
